X,Y,OBJECTID,State_numb,NHS_Rest_S,Highway_Ro,Mile_Post,Municipali,County,State,Latitude,Longitude,Number_of
-8028441.0435,5468234.1119,1637,43,Bradford South Parking Area,I-91S,100,Bradford,Orange,VT,44.01803853,-72.12071297,4
-8022701.6866,5496688.1424,1638,43,Ryegate North Parking Area,I-91N,113,Ryegate,Caledonia,VT,44.20156591,-72.06915545,4
-8022821.64,5501180.1491,1639,43,Ryegate South Parking Area,I-91S,115,Ryegate,Caledonia,VT,44.23048709,-72.07023301,8
-8102607.1165,5520624.5966,1640,43,Waterbury North Parking Area,I-89N,65,Waterbury,Washington,VT,44.35551372,-72.78695814,3
-8003623.9605,5521485.5696,1641,43,Waterford North Rest Area,I-93N,1,Waterford,Caledonia,VT,44.36104357,-71.89777732,4
-8105079.459,5521489.5696,1642,43,Waterbury South Parking Area,I-89S,66,Waterbury,Washington,VT,44.36106926,-72.80916757,3
-8135085.6311,5532962.8206,1643,43,Williston South Rest Area,I-89S,82,Williston,Chittenden,VT,44.43470972,-73.0787176,11
-8135079.7233,5533187.6173,1644,43,Williston North Rest Area,I-89N,82,Williston,Chittenden,VT,44.43615164,-73.07866453,11
-8146618.7889,5552061.4642,1645,43,Colchester North Weight Station,I-89N,95,Colchester,Chittenden,VT,44.55708781,-73.18232172,12
-8018798.0248,5553350.4511,1646,43,Lyndon South Rest Area,I-91S,140,Lyndon,Caledonia,VT,44.56533798,-72.03408826,4
-8033647.5763,5576289.1527,1647,43,Barton North Scenic Turnout,I-91N,153,Barton,Orleans,VT,44.71196164,-72.16748405,4
-8134978.4549,5581707.35,1648,43,Georgia North Rest Area,I-89N,110,Georgia,Chittenden,VT,44.74654054,-73.07775482,7
-8135063.3026,5583093.5645,1649,43,Georgia South Rest Area,I-89S,110,Georgia,Chittenden,VT,44.75538403,-73.07851702,8
-8034257.5893,5601939.1103,1650,43,Coventry North Parking Area,I-91N,166,Coventry,Orleans,VT,44.87547678,-72.17296389,4
-8034461.6345,5602262.1623,1651,43,Coventry South Parking Area,I-91S,166,Coventry,Orleans,VT,44.87753324,-72.17479686,4
-8159223.2444,5619353.0448,1652,43,Alburgh Welcome Center,US2N,0,Alburgh,Grand Isle,VT,44.9862243,-73.29554947,1
-8026486.9189,5620788.5398,1653,43,Derby South Welcome Center,I-91S,176,Derby,Orleans,VT,44.9953441,-72.10315877,4
-13505797.1455,5733331.3455,1654,45,Chamberlain Lake MD,SR 14,74,NA,Klickitat,WA,45.70582,-121.32464,6
-13655510.7287,5744697.8144,1655,45,Gee Creek NB,I-5,11,NA,Clark,WA,45.77708,-122.66954,22
-13656743.0354,5748221.0793,1656,45,Gee Creek SB,I-5,13,NA,Clark,WA,45.79915,-122.68061,11
-13658145.7723,5753690.5707,1657,45,Ridgefield (POE) Weigh Station,I-5,15,Ridgefield,Clark,WA,45.833394,-122.693211,32
-13285000.2788,5773830.2145,1658,45,Plymouth (POE) Weigh Station,I-82,131,Plymouth,Benton,WA,45.959305,-119.341188,10
-13334956.2362,5815832.413,1659,45,Prosser MD,I-82,80,NA,Benton,WA,46.22098,-119.78995,7
-13342526.3289,5820059.4081,1660,45,Grandview Weigh Station,I-82,76,Grandview,Benton,WA,46.24724556,-119.8579533,12
-13787898.5463,5820468.9999,1661,45,Dismal Nitch MD,SR 401,1,NA,Pacific,WA,46.24979,-123.8588,6
-13625030.3389,5829965.4271,1662,45,Forest Learning Ctr. MD,SR 504,33,NA,Cowlitz,WA,46.30875,-122.39573,7
-13681646.3187,5836762.2263,1663,45,Toutle River NB,I-5,54,NA,Cowlitz,WA,46.35091,-122.90432,26
-13682053.748,5836991.2419,1664,45,Toutle River SB,I-5,55,NA,Cowlitz,WA,46.35233,-122.90798,25
-13071596.0282,5850434.728,1665,45,Alpowa Summit EB,US 12,413,NA,Garfield,WA,46.435621,-117.424145,4
-13071657.1427,5850541.0136,1666,45,Alpowa Summit WB,US 12,413,NA,Garfield,WA,46.436279,-117.424694,4
-13551636.6194,5869391.2823,1667,45,Bevin Lake MD,US 12,126,NA,Lewis,WA,46.552853,-121.736423,5
-13328452.9515,5883193.4446,1668,45,Vernita MD,SR 24,43,NA,Benton,WA,46.63805,-119.73153,6
-13407694.6179,5892869.8571,1669,45,Selah Creek WB,I-82,24,NA,Yakima,WA,46.6977,-120.44337,11
-13404640.011,5895090.5306,1670,45,Selah Creek EB,I-82,22,NA,Yakima,WA,46.71138,-120.41593,12
-13218421.4272,5908520.7158,1671,45,Hatton Coulee,SR 26,67,NA,Adams,WA,46.79404,-118.7431,9
-13690655.4051,5915240.2897,1672,45,Scatter Creek NB,I-5,91,NA,Thurston,WA,46.83535,-122.98525,37
-13688997.8578,5921059.6328,1673,45,Maytown SB,I-5,93,NA,Thurston,WA,46.8711,-122.97036,13
-13380991.2983,5932532.236,1674,45,Ryegrass EB,I-90,126,NA,Kittitas,WA,46.94151,-120.20349,12
-13381563.4806,5933468.1761,1675,45,Ryegrass WB,I-90,126,NA,Kittitas,WA,46.94725,-120.20863,12
-13731626.8776,5944756.4424,1676,45,Elma EB,SR 8,2,NA,Grays Harbor,WA,47.016431,-123.353303,37
-13229735.9403,5955974.0025,1677,45,Schrag EB,I-90,199,NA,Adams,WA,47.08509,-118.84474,19
-13653761.7881,5956029.261,1678,45,Ft. Lewis Weigh Station,I-5,117,Ft. Lewis,Pierce,WA,47.085428,-122.653829,12
-13229794.9396,5956304.2506,1679,45,Schrag WB,I-90,199,NA,Adams,WA,47.08711,-118.84527,19
-13316842.3287,5958943.4145,1680,45,Winchester EB,I-90,161,NA,Grant,WA,47.10325,-119.62723,12
-13315472.431,5959156.3484,1681,45,Winchester WB,I-90,162,NA,Grant,WA,47.104552,-119.614924,12
-13452889.2178,5968406.1765,1682,45,Indian John Hill EB,I-90,89,NA,Kittitas,WA,47.16108,-120.84936,30
-13452127.7926,5968442.1948,1683,45,Indian John Hill WB,I-90,89,NA,Kittitas,WA,47.1613,-120.84252,20
-13066337.8521,5971907.2078,1684,45,Horn School,US 195,61,NA,Whitman,WA,47.18246,-117.37691,5
-13472778.6713,5972021.0397,1685,45,Cle Elum (POE) Weigh Station,I-90,80,Cle Elum,Kittitas,WA,47.183155,-121.02803,7
-13353397.423,5980136.415,1686,45,Qunicy Valley MD,SR 28,28,NA,Grant,WA,47.23268,-119.95561,12
-13616135.3549,5986357.2426,1687,45,Sea Tac Weigh Station,I-5,141,Sea Tac,King,WA,47.270612,-122.315825,22
-13139520.3985,5989464.7331,1688,45,Sprague Lake EB,I-90,242,NA,Lincoln,WA,47.28955,-118.03432,20
-13139324.4763,5990474.1109,1689,45,Sprague Lake WB,I-90,243,NA,Lincoln,WA,47.2957,-118.03256,13
-13366443.5107,5994387.3396,1690,45,Rock Island Weigh Station,SR 28,13,Rock Island,Douglas,WA,47.319536,-120.072805,11
-13032290.4518,6055090.3409,1691,45,Spokane (POE) Weigh Station,I-90,299,Spokane,Spokane,WA,47.68791,-117.071057,21
-13179979.4675,6056221.5215,1692,45,Telford,US 2,238,NA,Lincoln,WA,47.69475,-118.39777,9
-13446630.8361,6068086.3577,1693,45,Nason Creek MD,US 2,82,NA,Chelan,WA,47.76644,-120.79314,18
-13604884.294,6090484.7228,1694,45,Everett Weigh Station,I-5,188,Everett,Snohomish,WA,47.901507,-122.214755,14
-13593205.5436,6110735.8286,1695,45,Lake Stevens Weigh Station,SR 9,17,Lake Stevens,Snohomish,WA,48.023323,-122.109843,2
-13323336.3737,6124055.0116,1696,45,Brewster Weigh Station,US 97,265,Brewster,Okanogan,WA,48.103285,-119.685567,4
-13602002.789,6134991.5696,1697,45,Smokey Point NB,I-5,207,NA,Snohomish,WA,48.16885,-122.18887,11
-13602604.8048,6135034.6329,1698,45,Smokey Point SB,I-5,207,NA,Snohomish,WA,48.169108,-122.194278,12
-13609532.662,6149718.8113,1699,45,Stanwood/Bryant Weigh Station,I-5,214,Stanwood/Bryant,Skagit,WA,48.257008,-122.256512,13
-13620431.9533,6196966.1791,1700,45,Bow Hill (POE) Weigh Station,I-5,235,Bow Hill,Skagit,WA,48.538809,-122.354422,20
-13619306.2907,6204286.4141,1701,45,Bow Hill NB,I-5,235,NA,Skagit,WA,48.58233,-122.34431,12
-13619553.4199,6204680.1807,1702,45,Bow Hill SB,I-5,235,NA,Skagit,WA,48.58467,-122.34653,11
-13650221.9396,6259456.6981,1703,45,Custer NB,I-5,268,NA,Whatcom,WA,48.90913,-122.62203,18
-13652910.3054,6262427.9745,1704,45,Custer SB,I-5,269,NA,Whatcom,WA,48.92667,-122.64618,11
-9790630.4785,5236229.6493,1705,55,Safety & Weight Enforcment Facility #21,I-94W,1,Kenosha,Kenosha,WI,42.50037,-87.95073,26
-9906265.8259,5236551.2596,1706,55,Rest Area #22,I-39N/I-90W,187,Beloit,Rock,WI,42.5025,-88.9895,30
-9790727.3265,5238997.6681,1707,55,Rest Area #26,I-94W,347,Kenosha,Kenosha,WI,42.5187,-87.9516,27
-10086373.3036,5239231.7714,1708,55,Safety & Weight Enforcement Facility #11,US61/151 NB,1,Dickeyville,Grant,WI,42.52025,-90.607433,10
-10087454.9951,5239348.0699,1709,55,Rest Area #106,US51/161,1,Kieler,Grant,WI,42.52102,-90.61715,18
-9905340.7609,5251092.5457,1710,55,Safety & Weight Enforcment Facility #19,I-39N/I-90W,180,Beloit,Rock,WI,42.59873,-88.98119,16
-9847640.3066,5269799.2056,1711,55,Rest Area #35,I-43N,32,Elkhorn,Walworth,WI,42.722307,-88.462858,15
-9847447.9466,5271498.7361,1712,55,Rest Area #36,I-43S,32,East Troy,Walworth,WI,42.733522,-88.46113,14
-9908202.3398,5276845.7371,1713,55,Rest Area #17,I-39S/I-90E,168,Janesville,Rock,WI,42.768793,-89.006896,44
-9790987.0348,5280813.0437,1714,55,Safety & Weight Enforcement Facility #22,I41/94EB,327.3,Racine,Racine,WI,42.79495,-87.953933,8
-9932340.1903,5313287.0355,1715,55,Safety & Weight Enforcment Facility #16,I-39S/I-90E,145,Madison,Dane,WI,43.00864,-89.22373,17
-9893512.0632,5325114.5392,1716,55,Rest Area #13,I-94E,261,Lake Mills,Jefferson,WI,43.086285,-88.874931,28
-9887779.3321,5325146.8532,1717,55,Rest Area #14,I-94W,263,Johnson Creek,Jefferson,WI,43.086497,-88.823433,30
-9960630.1464,5376990.6205,1718,55,Rest Area #12,I-39N,113,Poynette,Columbia,WI,43.425679,-89.477863,63
-9961093.5695,5377532.6213,1719,55,Rest Area #11,I-39S/I-90/I-94,113,Portage,Columbia,WI,43.429215,-89.482026,68
-9843684.6798,5397226.9261,1720,55,Rest Area #64,US41N,82,Theresa,Dodge,WI,43.55756,-88.427324,12
-9844173.1498,5397818.0417,1721,55,Rest Area #63,US41S,83,Lomira,Dodge,WI,43.561408,-88.431712,22
-10013070.3095,5426994.3026,1722,55,Rest Area #10,I-90W/I-94,75,Mauston,Juneau,WI,43.751032,-89.948941,25
-10015862.091,5428612.2608,1723,55,Rest Area #9,I-90/I-94E,74,Lyndon Station,Juneau,WI,43.76153,-89.97402,23
-10161037.1785,5443722.0786,1724,55,Rest Area #31,I-90E,1,La Crosse,La Crosse,WI,43.85948,-91.27815,19
-10141933.0841,5447838.4964,1725,55,Safety & Weight Enforcement Facility #54,I90/EB,16,Sparta,Dunn,WI,43.886137,-91.106535,20
-10121134.7071,5449791.4934,1726,55,Rest Area #15,I-90E,20,Bangor,Monroe,WI,43.89878,-90.9197,16
-10115883.7667,5451633.1865,1727,55,Rest Area #16,I-90W,21,Sparta,Monroe,WI,43.9107,-90.87253,16
-9961341.1441,5456837.3447,1728,55,Rest Area #82,I-39N,117,Westfield,Marquette,WI,43.94437,-89.48425,30
-9766765.8061,5460901.3261,1729,55,Safety & Weight Enforcement Facility #35,I43/SB,141,Newton,Manitowoc,WI,43.97065,-87.73635,10
-9962841.7307,5462672.5349,1730,55,Rest Area #81,I-39S,120,Coloma,Marquette,WI,43.9821,-89.49773,20
-9967045.4887,5477413.2691,1731,55,Safety & Weight Enforcement Facility #44,I39/NB/SB,127,Coloma,Washara,WI,44.077306,-89.535493,12
-10097416.5311,5500714.6971,1732,55,Rest Area #53,I-94E,124,Millston,Jackson,WI,44.227491,-90.706636,41
-10100262.3026,5503264.1771,1733,55,Rest Area #54,I-94W,121,Jackson,Black River Falls,WI,44.2439,-90.7322,43
-9775556.595,5514823.986,1734,55,Rest Area #51,I-43S,168,Maribel,Manitowoc,WI,44.318244,-87.815319,20
-9774667.2635,5514894.9349,1735,55,Rest Area #52,I-43N,168,Denmark,Manitowoc,WI,44.3187,-87.80733,20
-9818419.9422,5518347.0509,1736,55,Safety & Weight Enforcement Facility #34,I41/NB,153,Wrightstown,Outagamie,WI,44.340883,-88.200367,8
-9801884.545,5581031.5944,1737,55,Safety & Weight Enforcement Facility #41,US41NB/SB,183,Abrams,Oconto,WI,44.742229,-88.051827,20
-10219067.5839,5606507.0186,1738,55,Safety & Weight Enforcement Facility #63,I94/WB,48,Menominie,Dunn,WI,44.904548,-91.799446,10
-10231009.0483,5606930.4389,1739,55,Rest Area #61,I-94E,43,Menomonie EB,Dunn,WI,44.907242,-91.906718,25
-10231255.0644,5607151.5872,1740,55,Rest Area #62,I-94W,43,Menomonie WB,Dunn,WI,44.908649,-91.908928,25
-10309396.0035,5615217.0623,1741,55,Safety & Weight Enforcement Facility #61,I-94EB,8,Hudson,St.Croix,WI,44.95994,-92.61088,18
-10196088.458,5659093.9435,1742,55,Rest Area #33,US53S,122,New Auburn,Barron,WI,45.238165,-91.593021,14
-10200987.1834,5666355.6488,1743,55,Rest Area #34,US53N,125,Chetek,Barron,WI,45.284081,-91.637027,12
-10040469.2644,5854785.5663,1744,55,Rest Area #103,US51,NA,Hurley,Iron,WI,46.46255,-90.19507,8
-10234003.3199,5879318.4121,1745,55,Safety & Weight Enforcement Facility #72,US2/53-,225,Superior,Douglas,WI,46.614144,-91.933616,14
-10241579.0565,5888407.4852,1746,55,Rest Area #23,US2E/53S,229,Superior,Douglas,WI,46.6702,-92.00167,21
-9021918.299,4489816.8493,1747,46,WV Tourist Information Center,177S,9,Princeton,Mercer,WV,37.362936,-81.045271,7
-9024402.0594,4505478.5143,1748,46,Morton Travel Plaza,I-77,18,Summersville,Nicholas,WV,37.474675,-81.067583,104
-8939024.908,4549271.4219,1749,46,White Sulpher Springs Welcome Center WB,I-64W,179,Dickson,Greenbrier,WV,37.786232,-80.300627,8
-9040737.5268,4551463.6671,1750,46,Tamarack,I77,45,Beckley,Raleigh,WV,37.801794,-81.214327,142
-9059287.0274,4589105.2517,1751,46,Elkridge Rest Stop SB,I-64,69,Elkridge,Fayette,WV,38.068487,-81.38096,18
-9059582.9147,4593860.1662,1752,46,Bluestone Travel Plaza,I-77,72,Morton,Kanawha,WV,38.102107,-81.383618,30
-9175197.0001,4634955.7775,1753,46,Huntington Welcome Center EB,I-64E,10,Huntington,Cabell,WV,38.392032,-82.422197,20
-9128366.6715,4643112.3355,1754,46,Teays Valley Rest Area WB,I-64W,35,Teays Valley,Putnam,WV,38.449438,-82.001513,14
-9128005.4397,4643124.5598,1755,46,Teays Valley Rest Area EB,I-64E,35,Teays Valley,Putnam,WV,38.449524,-81.998268,18
-9005780.9802,4667265.9715,1756,46,Servia Rest Area NB,I-79N,49,Servia,Braxton,WV,38.619164,-80.900307,15
-9005755.8221,4667410.0174,1757,46,Servia Rest Area SB,I-79S,49,Servia,Braxton,WV,38.620175,-80.900081,15
-8971497.5827,4709064.2837,1758,46,Burnsville Rest Area SB,I-79S,85,Orlando,Lewis,WV,38.911931,-80.592334,30
-8971894.1028,4709281.5995,1759,46,Burnsville Rest Area NB,I-79N,85,Orlando,Lewis,WV,38.91345,-80.595896,12
-9077792.7796,4740511.0107,1760,46,Mineral Wells Rest Area NB,I-77N,166,Chesterville,Wood,WV,39.1314,-81.5472,10
-9078062.7294,4740618.499,1761,46,Mineral Wells Rest Area SB,I-77N,166,Chesterville,Wood,WV,39.132149,-81.549625,10
-8933424.3131,4766739.9203,1762,46,Maple Lake Rest Area SB,I-79S,123,Maple Lake,Harrison,WV,39.313932,-80.250316,18
-8933409.8416,4766744.5244,1763,46,Maple Lake Rest Area NB,I-79N,123,Maple Lake,Harrison,WV,39.313964,-80.250186,17
-8690787.453,4767733.3304,1764,46,Inwood Welcome Center NB,I-81N,2,Ridgeway,Berkeley,WV,39.320836,-78.070672,19
-9066155.44,4777666.6366,1765,46,Williamstown Welcome Center,I77,185,Williamstown,Wood,WV,39.389833,-81.44266,23
-8666007.4003,4806109.3902,1766,46,Falling Waters Welcome Center SB,I-81S,25,Marlowe,Berkeley,WV,39.58702,-77.848069,18
-8880671.1196,4816259.2228,1767,46,Cheat Lake Weigh Station WB,I-68W,15,Cheat Lake,Monongalia,WV,39.657251,-79.776426,9
-8849359.062,4817228.773,1768,46,Hazelton Welcome Center WB,I-68W,31,Hazelton,Preston,WV,39.663956,-79.495145,46
-8910805.4171,4822066.9406,1769,46,Morgantown Welcome Center SB,I-79S,159,Morgantown,Monongalia,WV,39.697405,-80.047127,19
-8965235.6387,4879315.8327,1770,46,Wheeling Welcome Center WB,I-70W,13,Valley Grove,Ohio,WV,40.091968,-80.536082,19
-11675116.0594,5020937.9164,1771,47,High Plains Road SE Wyoming Info Center and Rest Area,I-25,Exit 4,NA,Laramie,WY,41.058254,-104.879352,20
-11701410.1684,5026938.729,1772,47,Truck parking area,I-80,MM 345,NA,Laramie,WY,41.098889,-105.115556,41
-11585637.898,5038188.492,1773,47,Pine Bluffs Rest Area,I-80,Exit 401,NA,Laramie,WY,41.175,-104.075556,8
-11737059.4561,5047376.1251,1774,47,Summit Rest Area,I-80,Exit 323,NA,Laramie,WY,41.237094,-105.435799,18
-12346913.9356,5051491.7407,1775,47,Turnout eastbound,I-80,MM 8,NA,Uinta,WY,41.26489,-110.914215,56
-12346913.9356,5051491.7407,1776,47,Turnout westbound,I-80,MM 8,NA,Uinta,WY,41.26489,-110.914215,12
-12305009.1603,5057104.4511,1777,47,Turnout westbound,I-80,MM 28,NA,Uinta,WY,41.302778,-110.537778,12
-12294588.4316,5061015.6319,1778,47,Turnout eastbound,I-80,MM 33,NA,Uinta,WY,41.329167,-110.444167,15
-12293073.262,5061468.5235,1779,47,Fort Bridger Truck parking area,I-80,MM 34,NA,Uinta,WY,41.332222,-110.430556,93
-11762450.3187,5064186.9125,1780,47,Turnout eastbound,I-80,MM 307,NA,Laramie,WY,41.350556,-105.663889,10
-11762450.3187,5064186.9125,1781,47,Turnout westbound,I-80,MM 307,NA,Laramie,WY,41.350556,-105.663889,12
-12278262.5377,5066364.3701,1782,47,North Lyman Rest area,I-80,Exit 41,NA,Uinta,WY,41.365238,-110.297509,8
-12264501.2222,5071233.3184,1783,47,Turnout westbound,I-80,MM 48,NA,Uinta,WY,41.398056,-110.173889,14
-12246782.8328,5085258.9668,1784,47,Turnout eastbound,I-80,MM 60,NA,Uinta,WY,41.4925,-110.014722,18
-12246782.8328,5085258.9668,1785,47,Turnout westbound,I-80,MM 60,NA,Uinta,WY,41.4925,-110.014722,12
-12225848.646,5092733.9707,1786,47,Turnout westbound,I-80,MM 69,NA,Sweetwater,WY,41.542778,-109.826667,12
-12225848.646,5092733.9707,1787,47,Turnout eastbound,I-80,MM 70,NA,Sweetwater,WY,41.542778,-109.826667,12
-11831783.6598,5105770.3238,1788,47,Wagonhound rest area,I-80,Exit 267,NA,Carbon,WY,41.630369,-106.286721,25
-12081718.6258,5107595.0772,1789,47,Bitter Creek eastbound rest area,I-80,Exit 144,NA,Sweetwater,WY,41.64262,-108.531925,14
-12085756.4064,5107890.6212,1790,47,turnout eastbound,I-80,MM 142,NA,Sweetwater,WY,41.644604,-108.568197,11
-12085798.2625,5107897.7716,1791,47,Turnout westbound,I-80,MM 142,NA,Sweetwater,WY,41.644652,-108.568573,10
-12083493.8377,5107924.5855,1792,47,bitter creak westbound rest area,I-80,Exit 144,NA,Sweetwater,WY,41.644832,-108.547872,20
-12104047.9798,5111662.5866,1793,47,Turnout Westbound,I-80,MM 133,NA,Sweetwater,WY,41.66992,-108.732513,20
-12104505.3916,5111910.4178,1794,47,Turnout eastbound,I-80,MM 133,NA,Sweetwater,WY,41.671583,-108.736622,15
-11989042.3667,5121291.4281,1795,47,Turnout eastbound,I-80,MM 188,NA,Sweetwater,WY,41.7345,-107.6994,25
-11987192.0142,5121987.6502,1796,47,Turnout westbound,I-80,MM 190,NA,Sweetwater,WY,41.739167,-107.682778,16
-11905657.055,5124187.7876,1797,47,Ft. Steele Rest Area,I-80,Exit 228,NA,Carbon,WY,41.753913,-106.950337,25
-11669472.6065,5124713.3529,1798,47,Chugwater Rest Area,I-25,Exit 54,NA,Platte,WY,41.757435,-104.828656,5
-11674878.9488,5142356.5256,1799,46,I-25 MM 65 Turnout westbound,I-25,MM 64,NA,Platte,WY,41.875556,-104.877222,5
-11674878.9488,5142356.5256,1800,47,I-25 MM 65 Turnout eastbound,I-25,MM 65,NA,Platte,WY,41.875556,-104.877222,5
-11690716.2615,5196127.0359,1801,47,Dwyer Junction Rest Area,I-25,Exit 92,NA,Platte,WY,42.234205,-105.019491,20
-11714737.5605,5264316.1281,1802,47,I-25 MM 129 Turnout Northbound,I-25,MM 129,NA,Converse,WY,42.686111,-105.235278,10
-11714737.5605,5264316.1281,1803,47,I-25 MM 129 Turnout Southbound,I-25,MM 129,NA,Converse,WY,42.686111,-105.235278,12
-11759141.6808,5281284.2509,1804,47,I-25 MM 152 Turnout Northbound,I-25,MM 152,NA,Converse,WY,42.798056,-105.634167,10
-11759141.6808,5281284.2509,1805,47,I-25 MM 152Turnout Southbound,I-25,MM 152,NA,Converse,WY,42.798056,-105.634167,12
-11799587.7254,5287017.2447,1806,47,I-25 MM 171 Turnout Northbound,I-25,MM 171,NA,Converse,WY,42.835833,-105.9975,10
-11799587.7254,5287017.2447,1807,47,I-25 MM 171 Turnout Southbound,I-25,MM 171,NA,Converse,WY,42.835833,-105.9975,12
-11843404.3014,5354008.7764,1808,46,I-25 MM 218 Turnout eastbound,I-24,MM 217,NA,Natrona,WY,43.275556,-106.391111,15
-11843404.3014,5354008.7764,1809,47,I-25 MM 218 Turnout westbound,I-25,MM 218,NA,Natrona,WY,43.275556,-106.391111,15
-11871759.8248,5464711.4721,1810,47,I25 MM 274 Turnout eastbound,I-25,MM 274,NA,Johnson,WY,43.995278,-106.645833,10
-11871759.8248,5464711.4721,1811,47,I25 MM 274 Turnout westbound,I-25,MM 274,NA,Johnson,WY,43.995278,-106.645833,10
-11817421.887,5498672.3943,1812,47,Powder River Rest Area,I-90,Exit 88,NA,Johnson,WY,44.214343,-106.157707,6
-11857422.5423,5507547.9534,1813,47,I-90 MM 68 Turnout Westbound,I-90,MM 68,NA,Johnson,WY,44.271461,-106.517039,5
-11663385.768,5508629.1234,1814,46,I-90 MM 163 Turnout eastbound,I-90,MM 162,NA,Crook,WY,44.278415,-104.773977,4
-11663385.768,5508629.1234,1815,47,I-90 MM 163 Turnout westbound,I-90,MM 163,NA,Crook,WY,44.278415,-104.773977,4
-11718514.0741,5511515.5132,1816,47,I-90 MM 138 Turnout eastbound,I-90,MM 138,NA,Campbell,WY,44.296976,-105.269203,10
-11718514.0741,5511515.5132,1817,47,I-90 MM 138 Turnoutwestbound,I-90,MM 138,NA,Campbell,WY,44.296976,-105.269203,10
-11646692.8538,5512030.4972,1818,47,I-90 MM 171 Turnout eastbound,I-90,MM 171,NA,Crook,WY,44.300287,-104.624022,4
-11646692.8538,5512030.4972,1819,47,I-90 MM 171 Turnout westbound,I-90,MM 171,NA,Crook,WY,44.300287,-104.624022,4
-11635076.665,5515053.7942,1820,47,I-90 MM 175 Turnout eastbound,I-90,MM 175,NA,Crook,WY,44.319721,-104.519672,5
-11635076.665,5515053.7942,1821,47,I-90 MM 175 Turnout westbound,I-90,MM 175,NA,Crook,WY,44.319721,-104.519672,5
-11870109.1794,5518081.2057,1822,47,I-90 MM 60 Turnout eastbound,I-90,MM 60,NA,Johnson,WY,44.339175,-106.631005,5
-11870109.1794,5518081.2057,1823,47,I-90 MM 60 Turnout westbound,I-90,MM 60,NA,Johnson,WY,44.339175,-106.631005,5
-11615164.8363,5529745.0532,1824,47,East Sundance Rest Area,I-90,Exit 189,NA,Crook,WY,44.414066,-104.340801,6
-11600131.1391,5547505.8197,1825,47,Aladdin NE Wyoming Info Center and Rest Area,I-90,Exit 199,NA,Crook,WY,44.52792,-104.205751,12
-11893454.8803,5558312.8611,1826,47,I-90 MM 39 Turnout Westbound,I-90,MM 39,NA,Sheridan,WY,44.597089,-106.840723,5
-11901039.4113,5574619.3808,1827,47,I-90 MM 30 Turnout Eastbound,I-90,MM 30,NA,Sheridan,WY,44.701301,-106.908856,5
-11903651.857,5590952.7678,1828,47,Fifth Street Rest Area,I-90,Exit 23,NA,Sheridan,WY,44.805497,-106.932324,15
-11944426.7394,5621302.8192,1829,47,I-90 MM 0 Turnout Eastbound,I-90,MM 0,NA,Sheridan,WY,44.998611,-107.298611,5
-9725171.8349,5861534.1671,1830,20,NHS Rest Stop or Truck Facility 74,US41,NA,NA,NA,MI,46.50429333,-87.362705,6
